head_centroid_x,body_centroid_x,head_velocity_x,body_velocity_x,head_acceleration_x,body_acceleration_x,body_acceleration_squared_x,head_acceleration_squared_x,head_centroid_y,body_centroid_y,head_velocity_y,body_velocity_y,head_acceleration_y,body_acceleration_y,body_acceleration_squared_y,head_acceleration_squared_y,behavior
274.36366386413573,209.3013555208842,13.061500549316396,13.253275028864525,-11.500044520695988,6.5044872124989865,348.15764627497003,67.99678417576197,364.4550111134847,289.46549390157065,5.318244552612299,4.274138832092302,4.157673740386972,-1.7851285616556964,22.355862475556084,121.61056549696465,nonlocomotion
274.6265085220337,209.57768742243448,12.806131394704183,13.246955362955722,-11.398669751485167,6.122347235679642,339.45895906154044,69.44615053542874,364.3293221791585,289.65576082865397,5.098136901855469,4.235117276509624,4.143264293670672,-1.8839906056722096,20.979141035936628,115.92089802997367,nonlocomotion
274.93285471598307,209.8343513806661,12.57889836629231,13.232138013839721,-11.287486529350263,5.728999725977596,330.2688233187489,71.02074492757356,364.24734535217283,289.578520711263,4.932228279113758,3.9755878448486444,4.160392347971612,-2.138878885904958,19.632215107495213,110.23676406323366,nonlocomotion
274.9862487157186,209.6608323097229,12.151100953420002,12.816818300882964,-11.310234777132646,5.035678807894395,320.49664146521144,72.74211800227269,364.0962636311849,289.58773714701334,4.634895515441912,3.8233764012654605,3.992785517374703,-2.3008240858714113,18.31344990565972,104.68133945541149,nonlocomotion
275.25142612457273,209.78781334559122,11.975106747945123,12.668662850062042,-11.115605330467218,4.6514605681101555,310.60856532761346,74.5212582637906,363.99915097554526,289.5349491755168,4.405255572001153,3.6591231346130657,3.8554790496826468,-2.4349414984385187,17.038846254278234,99.2939769423486,nonlocomotion
275.40744972229004,210.1264684677124,11.779430516560868,12.728401295344035,-10.898923452695193,4.44767474333447,300.7304294222649,76.32432042859772,363.90014902750653,289.5733959197998,4.3022822697957395,3.618068726857513,3.8531895637512332,-2.4338532924652294,15.830080918886091,94.10893875122993,nonlocomotion
275.633988126119,210.32321974436442,11.652844810485837,12.6796285311381,-10.673676474889106,4.200692812601739,290.8893129574838,78.10931451392621,363.6329060872396,289.5216080347697,4.105590947469068,3.540253035227477,3.7416603406270537,-2.424235137303682,14.704915939654056,89.23438592997142,nonlocomotion
275.87162450154625,210.39003372192383,11.541421826680509,12.509364430109649,-10.435901554425534,3.864586917559309,281.02633149936474,79.86036534439705,363.37414970397947,289.60565446217856,3.9065682729085154,3.50310414632163,3.6255059242248575,-2.4081185022990037,13.652873346645983,84.64085840078054,nonlocomotion
276.10169887542725,210.45360577901204,11.418243789672848,12.34419604937235,-10.218799058596277,3.5760676622390846,271.26111588814933,81.57066139989838,363.1286926269531,289.627103360494,3.7159455617268975,3.438263638814317,3.4987520535787167,-2.4188577175140433,12.654510312976981,80.33524379294172,nonlocomotion
276.38623867034914,210.48884398142496,11.354113483428952,12.141056172053004,-9.952955269813522,3.270449296633402,261.61055911926303,83.21355068836563,362.8932816823324,289.6054862976074,3.523526636759442,3.3248671213785714,3.370271428426126,-2.4629440307617467,11.71188431751678,76.28059510497502,nonlocomotion
276.7139644622803,210.6169714609782,11.364044189453116,12.005787626902254,-9.552108693122847,3.1139517863591606,252.39358410431817,84.73340027712976,362.68265940348306,289.5442180633545,3.34128576914469,3.205044237772637,3.2820986429850376,-2.4696574211120743,10.854675873241499,72.3768617136525,nonlocomotion
277.00941975911456,210.756085395813,11.326180362701397,11.862349557876579,-9.253216338157646,2.9460132837295583,243.569278219632,86.14666110642284,362.5887919108073,289.5757064183553,3.292951965332037,3.168913269042986,3.2955115636190055,-2.3960037072499745,10.091136739817507,68.6171376477432,nonlocomotion
277.1892601013184,210.88100706736248,11.174705123901365,11.724508746465043,-9.01463909943897,2.798714367548636,235.13599344896508,87.4548590606379,362.69808705647785,289.58559169769285,3.3436366399129156,3.1782912572224804,3.373606904347757,-2.254362901051877,9.422490206632874,64.95890916498163,nonlocomotion
277.3207970937093,210.94084771474203,10.985994052886955,11.492689704895023,-8.819852232933028,2.5417273521423476,226.97215205410748,88.66041851611003,362.80432548522947,289.57358233133954,3.3514042536417605,3.0859200159708964,3.404768149058047,-2.2256247520446806,8.83946214386188,61.393198296309116,nonlocomotion
277.4721989313761,211.0283348719279,10.826037184397354,11.280648008982348,-8.60700792471568,2.2961920738220436,219.04459283624675,89.74662875204511,362.86340090433754,289.5174889882406,3.2644629160562886,2.9524773915608877,3.331107044219966,-2.2386791229248217,8.32450533366816,57.9359837141108,nonlocomotion
277.69735933939614,211.00961112976074,10.69279635747272,10.934297386805206,-8.415301553408298,1.9158848285675076,211.24979679294842,90.7165175179426,362.7348425547282,289.54813798268634,3.04123236338296,2.816507879892993,3.176220162709559,-2.299693934122729,7.867373966535655,54.56350048971472,nonlocomotion
277.9372783660889,210.8306069691976,10.644384320576979,10.545923185348506,-8.136288309097282,1.5539304653803625,203.62159770755505,91.53548584324115,362.6828333536784,289.64886099497477,2.8870017369588368,2.7919027964274052,3.089183616638213,-2.21045296986901,7.485961625336118,51.24245688781807,nonlocomotion
278.080320930481,210.6563309987386,10.549170621236176,10.185606892903644,-7.88134233951566,1.2647928714752321,196.25500656137592,92.20570284705043,362.6975446065267,289.7645394007365,2.78626384735108,2.7730269432067987,3.0111974716186762,-2.138760630289738,7.163955482977547,48.00809003707461,nonlocomotion
278.14852917989094,210.75856482187908,10.403697045644112,9.992757654190067,-7.646023925145456,1.0213645617167326,189.03978841768122,92.72047905799917,362.75727996826174,289.66880346934,2.716754341125494,2.4696931203206534,2.939229170481387,-2.382643397649133,6.875379697883864,44.88241263235712,nonlocomotion
278.16737111409503,210.88772532145182,10.207199382781955,9.823024161656697,-7.449300384521492,0.7939999341964868,181.96566445593643,93.08162354509422,362.85749575297035,289.72858301798504,2.660792668660463,2.270205815633159,2.8705659866333133,-2.5607423305511503,6.617613476602345,41.86066572087654,nonlocomotion
